date,code,text,homeScore,awayScore,isLive,time,addedTime,reversedPeriodTime,incidentType,length,playerIn_name,playerIn_slug,playerIn_shortName,playerIn_position,playerIn_userCount,playerIn_id,playerOut_name,playerOut_firstName,playerOut_lastName,playerOut_slug,playerOut_shortName,playerOut_position,playerOut_userCount,playerOut_id,id,isHome,incidentClass,playerIn_firstName,playerIn_lastName,playerOut_fieldTranslations_nameTranslation_ar,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_id,player_fieldTranslations_nameTranslation_ar,playerName,reason,rescinded,assist1_name,assist1_firstName,assist1_lastName,assist1_slug,assist1_shortName,assist1_position,assist1_userCount,assist1_id,playerIn_fieldTranslations_nameTranslation_ar,injury,manager_name,manager_slug,manager_shortName,manager_id,manager_fieldTranslations_nameTranslation_ar,player_jerseyNumber,playerIn_jerseyNumber,playerOut_jerseyNumber,assist1_jerseyNumber,confirmed,sequence,description,assist1_fieldTranslations_nameTranslation_ar
24052022,10220361,FT,4.0,1.0,False,90.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,,,,90.0,0.0,1.0,injuryTime,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,,,,86.0,,5.0,substitution,,Nelson Hernández,nelson-hernandez,N. Hernández,M,6.0,923605.0,Pablo Camacho,,,pablo-camacho,P. Camacho,D,9.0,108153.0,121107605.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,,,,86.0,,5.0,substitution,,Marlon Fernández,marlon-fernandez,M. Fernández,M,3.0,76528.0,Rafael Arace,,,rafael-arace,R. Arace,M,15.0,834271.0,121107604.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,,,,77.0,,14.0,substitution,,Jhon Jhon,jhon-jhon,Jhon Jhon,M,560.0,1167069.0,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,6377.0,559036.0,121107555.0,True,regular,Jhon Jhon,,"سكاربا, غوستافو",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,,,,74.0,,17.0,substitution,,Jeizon Ramírez,jeizon-ramirez,J. Ramírez,M,39.0,909729.0,Richard Figueroa,,,richard-figueroa,R. Figueroa,F,6.0,874765.0,121107534.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,,,,71.0,,20.0,substitution,,Fabinho,fabinho,Fabinho,M,517.0,1117513.0,Gabriel Menino,,,gabriel-menino,Gabriel Menino,M,1984.0,974556.0,121107526.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,,,,71.0,,20.0,substitution,,Wesley,wesley,Wesley,F,699.0,985766.0,Rafael Navarro,,,rafael-navarro,R. Navarro,F,889.0,985427.0,121107527.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,4.0,1.0,,68.0,,23.0,goal,,,,,,,,,,,,,,,,162563678.0,True,penalty,,,,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,6377.0,559036.0,"سكاربا, غوستافو",,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,,,,66.0,,25.0,card,,,,,,,,,,,,,,,,120337051.0,False,yellow,,,,Edisson Restrepo,,,edisson-restrepo,E. Restrepo,D,11.0,925172.0,,Edisson Restrepo,Foul,False,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,,,,62.0,,29.0,substitution,,Breno Lopes,breno-lopes,Breno Lopes,F,783.0,937552.0,Rony,,,rony,Rony,F,3825.0,835260.0,121107498.0,True,regular,,,روني,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,,,,61.0,,30.0,substitution,,Vanderlan,vanderlan,Vanderlan,D,742.0,1067640.0,Jorge,,,jorge,Jorge,D,649.0,759428.0,121107504.0,True,regular,Vanderlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,,,,61.0,,30.0,substitution,,Edisson Restrepo,edisson-restrepo,E. Restrepo,D,11.0,925172.0,Gabriel Benítez,,,gabriel-benitez,G. Benítez,D,14.0,834264.0,121107500.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,,,,61.0,,30.0,substitution,,Anthony Uribe,anthony-uribe,A. Uribe,F,34.0,133991.0,Renny Sinisterra,,,sinisterra-renny,R. Sinisterra,F,29.0,1131289.0,121107499.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,3.0,1.0,,57.0,,34.0,goal,,,,,,,,,,,,,,,,162563436.0,True,regular,,,,Rony,,,rony,Rony,F,3825.0,835260.0,روني,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,2.0,1.0,,48.0,,43.0,goal,,,,,,,,,,,,,,,,162563177.0,False,regular,,,,Jean Gutiérrez,Jean Gutiérrez,,jean-gutierrez,J. Gutiérrez,D,2.0,1188865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,HT,2.0,0.0,False,45.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,,,,45.0,0.0,1.0,injuryTime,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,,,,42.0,,4.0,card,,,,,,,,,,,,,,,,120337032.0,False,yellow,,,,Francisco Flores,,,francisco-flores,F. Flores,M,17.0,126381.0,,Francisco Flores,Argument,False,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,,,,36.0,,10.0,card,,,,,,,,,,,,,,,,120337019.0,False,yellow,,,,Gabriel Benítez,,,gabriel-benitez,G. Benítez,D,14.0,834264.0,,Gabriel Benítez,Foul,False,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,2.0,0.0,,22.0,,24.0,goal,,,,,,,,,,,,,,,,162561991.0,True,penalty,,,,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,6377.0,559036.0,"سكاربا, غوستافو",,,,,,,,,,,,,,,,,,,,,,,,,,
24052022,10220361,,1.0,0.0,,15.0,,31.0,goal,,,,,,,,,,,,,,,,162561734.0,True,regular,,,,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,6377.0,559036.0,"سكاربا, غوستافو",,,,Marcos Rocha,,,marcos-rocha,Marcos Rocha,D,975.0,82576.0,,,,,,,,,,,,,,,
08052022,10114059,FT,1.0,1.0,False,90.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08052022,10114059,,,,,90.0,0.0,1.0,injuryTime,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08052022,10114059,,1.0,1.0,,83.0,,8.0,goal,,,,,,,,,,,,,,,,161711621.0,False,regular,,,,Germán Cano,,,german-cano,G. Cano,F,6904.0,33238.0,,,,,Caio Paulista,,,caio-paulista,C. Paulista,D,828.0,931591.0,,,,,,,,,,,,,,,
08052022,10114059,,,,,75.0,,16.0,substitution,,Fred,fred,Fred,F,755.0,12764.0,Nonato,,,nonato,Nonato,M,454.0,922566.0,121064876.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08052022,10114059,,,,,75.0,,16.0,substitution,,Caio Paulista,caio-paulista,C. Paulista,D,828.0,931591.0,Samuel Xavier,,,xavier-samuel,S. Xavier,D,428.0,795773.0,121064875.0,False,regular,,,"كزافيه, سامويل",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08052022,10114059,,1.0,0.0,,72.0,,19.0,goal,,,,,,,,,,,,,,,,161711206.0,True,regular,,,,Dudu,,,dudu,Dudu,M,4179.0,147464.0,دودو,,,,,,,,,,,,,,,,,,,,,,,,,,
08052022,10114059,,,,,69.0,,22.0,substitution,,Gustavo Scarpa,gustavo-scarpa,Gustavo Scarpa,M,6377.0,559036.0,Wesley,,,wesley,Wesley,F,699.0,985766.0,121064828.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,"سكاربا, غوستافو",,,,,,,,,,,,,,
08052022,10114059,,,,,69.0,,22.0,substitution,,Rafael Navarro,rafael-navarro,R. Navarro,F,889.0,985427.0,Danilo,,,danilo,Danilo,M,3779.0,1064039.0,121064827.0,True,regular,,,أوليفيرا ، دانيلو,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08052022,10114059,,,,,63.0,,28.0,substitution,,Willian,willian,Willian,F,603.0,146308.0,Nathan,,,nathan,Nathan,M,364.0,358538.0,121064790.0,False,injury,,,ناثان,,,,,,,,,,,,,,,,,,,,,ويليان,True,,,,,,,,,,,,,
08052022,10114059,,,,,55.0,,36.0,substitution,,Jorge,jorge,Jorge,D,649.0,759428.0,Joaquín Piquerez,,,joaquin-piquerez,J. Piquerez,D,1961.0,881110.0,121064733.0,True,injury,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
08052022,10114059,,,,,55.0,,36.0,substitution,,Mayke,mayke,Mayke,D,940.0,273329.0,Marcos Rocha,,,marcos-rocha,Marcos Rocha,D,975.0,82576.0,121064732.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,مايكي,,,,,,,,,,,,,,
08052022,10114059,HT,0.0,0.0,False,45.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08052022,10114059,,,,,45.0,2.0,1.0,card,,,,,,,,,,,,,,,,120313362.0,True,yellow,,,,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,2788.0,220833.0,غوميز,Gustavo Gómez,,False,,,,,,,,,,,,,,,,,,,,,,,
08052022,10114059,,,,,45.0,,1.0,card,,,,,,,,,,,,,,,,120313355.0,False,yellow,,,,Wellington,,,wellington,Wellington,M,77.0,39396.0,,Wellington,Argument,False,,,,,,,,,,,,,,,,,,,,,,,
08052022,10114059,,,,,45.0,0.0,1.0,injuryTime,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08052022,10114059,,,,,34.0,,12.0,card,,,,,,,,,,,,,,,,120313305.0,False,yellow,,,,Nonato,,,nonato,Nonato,M,454.0,922566.0,,Nonato,Foul,False,,,,,,,,,,,,,,,,,,,,,,,
08052022,10114059,,,,,19.0,,27.0,substitution,,Nonato,nonato,Nonato,M,454.0,922566.0,Ganso,,,ganso,Ganso,M,1811.0,116853.0,121064508.0,False,regular,,,غانسو,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08052022,10114059,,,,,-5.0,,6.0,card,,,,,,,,,,,,,,,,120313459.0,True,yellow,,,,,,,,,,,,,Abel Ferreira,Argument,False,,,,,,,,,,,Abel Ferreira,abel-ferreira,A. Ferreira,784709.0,,,,,,,,,
08052022,10114059,,,,,-5.0,,6.0,card,,,,,,,,,,,,,,,,120313404.0,False,yellow,,,,,,,,,,,,,Fernando Diniz,Argument,False,,,,,,,,,,,Fernando Diniz,fernando-diniz,F. Diniz,789746.0,"Diniz Silva, Fernando",,,,,,,,
18102020,8598662,FT,2.0,0.0,False,90.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18102020,8598662,,,,,90.0,2.0,1.0,card,,,,,,,,,,,,,,,,119608978.0,False,red,,,,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,2799.0,220833.0,غوميز,Gustavo Gómez,Argument,False,,,,,,,,,,,,,,,,15,,,,,,,
18102020,8598662,,,,,90.0,2.0,1.0,card,,,,,,,,,,,,,,,,119608977.0,False,yellow,,,,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,2799.0,220833.0,غوميز,Gustavo Gómez,Argument,False,,,,,,,,,,,,,,,,15,,,,,,,
18102020,8598662,,,,,90.0,0.0,1.0,injuryTime,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18102020,8598662,,,,,81.0,,10.0,card,,,,,,,,,,,,,,,,119608976.0,False,yellow,,,,Matías Viña,,,matias-vina,M. Viña,D,1941.0,875295.0,"فينا, ماتياس",Matías Viña,Argument,False,,,,,,,,,,,,,,,,17,,,,,,,
18102020,8598662,,,,,77.0,,14.0,substitution,,Danilo,danilo,Danilo,M,3809.0,1064039.0,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,8015.0,840020.0,119862350.0,False,regular,,,رافائيل فييغا,,,,,,,,,,,,,,,,,,,,,أوليفيرا ، دانيلو,,,,,,,,28,23,,,,,
18102020,8598662,,,,,77.0,,14.0,substitution,,Gabriel Veron,gabriel-veron,G. Veron,F,2669.0,1002819.0,Luiz Adriano,,,luiz-adriano,L. Adriano,F,763.0,39438.0,119862349.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,فيرون,,,,,,,,7,9,,,,,
18102020,8598662,,,,,77.0,,14.0,substitution,,Juninho Valoura,juninho-valoura,Juninho Valoura,M,93.0,842073.0,Yuri César,,,yuri-cesar,Y. César,F,224.0,980762.0,119862346.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,
18102020,8598662,,,,,77.0,,14.0,substitution,,Wellington Paulista,wellington-paulista,W. Paulista,F,243.0,29106.0,David,,,david,David,F,654.0,840291.0,119862345.0,True,regular,,,دافيد,,,,,,,,,,,,,,,,,,,,,"باوليستا, ويلينغتون",,,,,,,,,22,,,,,
18102020,8598662,,,,,66.0,,25.0,substitution,,Carlinhos,carlinhos,Carlinhos,D,53.0,360322.0,Osvaldo,,,osvaldo,Osvaldo,M,190.0,90468.0,119862344.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,
18102020,8598662,,,,,63.0,,28.0,card,,,,,,,,,,,,,,,,119608975.0,False,yellow,,,,Zé Rafael,,,ze-rafael,Z. Rafael,M,1391.0,329069.0,,Zé Rafael,Foul,False,,,,,,,,,,,,,,,,8,,,,,,,
18102020,8598662,,,,,57.0,,34.0,substitution,,Romarinho,romarinho,Romarinho,M,154.0,870578.0,Ronald,,,ronald,Ronald,M,101.0,931521.0,119862343.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,8,,,,,
18102020,8598662,,,,,57.0,,34.0,substitution,,Gabriel Dias,gabriel-dias,G. Dias,D,137.0,870697.0,Tinga,,,tinga,Tinga,D,255.0,330057.0,119862342.0,True,regular,,,تينغا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
18102020,8598662,,,,,52.0,,39.0,card,,,,,,,,,,,,,,,,119608974.0,True,yellow,,,,Paulão,,,paulao,Paulão,D,68.0,123121.0,,Paulão,Foul,False,,,,,,,,,,,,,,,,25,,,,,,,
18102020,8598662,,,,,46.0,,45.0,substitution,,Wesley,wesley,Wesley,F,697.0,985766.0,Mayke,,,mayke,Mayke,D,937.0,273329.0,119862348.0,False,regular,,,مايكي,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,12,,,,,
18102020,8598662,,,,,46.0,,45.0,substitution,,Willian,willian,Willian,F,606.0,146308.0,Patrick de Paula,,,patrick-de-paula,Patrick de Paula,M,729.0,1015291.0,119862347.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,ويليان,,,,,,,,11,8,,,,,
18102020,8598662,HT,2.0,0.0,False,45.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18102020,8598662,,,,,45.0,3.0,1.0,card,,,,,,,,,,,,,,,,119608973.0,True,yellow,,,,Bruno Melo,,,bruno-melo,Bruno Melo,D,153.0,870851.0,,Bruno Melo,Foul,False,,,,,,,,,,,,,,,,19,,,,,,,
18102020,8598662,,,,,45.0,0.0,1.0,injuryTime,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18102020,8598662,,2.0,0.0,,41.0,,5.0,goal,,,,,,,,,,,,,,,,135925133.0,True,regular,,,,David,,,david,David,F,654.0,840291.0,دافيد,,,,,,,,,,,,,,,,,,,22,,,,,,,
18102020,8598662,,1.0,0.0,,35.0,,11.0,goal,,,,,,,,,,,,,,,,135925132.0,True,regular,,,,David,,,david,David,F,654.0,840291.0,دافيد,,,,Ronald,,,ronald,Ronald,M,101.0,931521.0,,,,,,,,22,,,8,,,,
18102020,8598662,,,,,35.0,,11.0,varDecision,,,,,,,,,,,,,,,,3472.0,True,goalNotAwarded,,,,Ronald,,,ronald,Ronald,M,101.0,931521.0,,,,,,,,,,,,,,,,,,,,8,,,,False,,,
11022021,9333608,PEN,3.0,2.0,False,999.0,999.0,7.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11022021,9333608,,3.0,2.0,,,,,penaltyShootout,,,,,,,,,,,,,,,,118333415.0,False,missed,,,,Felipe Melo,,,felipe-melo,F. Melo,D,1449.0,4811.0,,,goalkeeperSave,,,,,,,,,,,,,,,,,30,,,,,10.0,Goalkeeper save,
11022021,9333608,,3.0,2.0,,,,,penaltyShootout,,,,,,,,,,,,,,,,118333410.0,True,scored,,,,Junior Ajayi,,,junior-ajayi,J. Ajayi,M,431.0,845094.0,,,scored,,,,,,,,,,,,,,,,,28,,,,,9.0,Scored,
11022021,9333608,,2.0,2.0,,,,,penaltyShootout,,,,,,,,,,,,,,,,118333414.0,False,scored,,,,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,2799.0,220833.0,غوميز,,scored,,,,,,,,,,,,,,,,,15,,,,,8.0,Scored,
11022021,9333608,,2.0,1.0,,,,,penaltyShootout,,,,,,,,,,,,,,,,118333409.0,True,scored,,,,Mohamed Hany,,,mohamed-hany,M. Hany,D,1043.0,826545.0,هاني,,scored,,,,,,,,,,,,,,,,,30,,,,,7.0,Scored,
11022021,9333608,,1.0,1.0,,,,,penaltyShootout,,,,,,,,,,,,,,,,118333413.0,False,scored,,,,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,6377.0,559036.0,"سكاربا, غوستافو",,scored,,,,,,,,,,,,,,,,,31,,,,,6.0,Scored,
11022021,9333608,,1.0,0.0,,,,,penaltyShootout,,,,,,,,,,,,,,,,118333408.0,True,missed,,,,Marwan Mohsen,,,marwan-mohsen,M. Mohsen,F,266.0,243915.0,,,offTarget,,,,,,,,,,,,,,,,,9,,,,,5.0,Off target,
11022021,9333608,,1.0,0.0,,,,,penaltyShootout,,,,,,,,,,,,,,,,118333412.0,False,missed,,,,Luiz Adriano,,,luiz-adriano,L. Adriano,F,763.0,39438.0,,,offTarget,,,,,,,,,,,,,,,,,9,,,,,4.0,Off target,
11022021,9333608,,1.0,0.0,,,,,penaltyShootout,,,,,,,,,,,,,,,,118333407.0,True,missed,,,,Amr El-Solia,,,amr-el-solia,A. El-Solia,M,1894.0,1102389.0,,,goalkeeperSave,,,,,,,,,,,,,,,,,17,,,,,3.0,Goalkeeper save,
11022021,9333608,,1.0,0.0,,,,,penaltyShootout,,,,,,,,,,,,,,,,118333411.0,False,missed,,,,Rony,,,rony,Rony,F,3832.0,835260.0,روني,,goalkeeperSave,,,,,,,,,,,,,,,,,10,,,,,2.0,Goalkeeper save,
11022021,9333608,,1.0,0.0,,,,,penaltyShootout,,,,,,,,,,,,,,,,118333406.0,True,scored,,,,Badr Benoun,,,badr-benoun,B. Benoun,D,1817.0,906597.0,,,scored,,,,,,,,,,,,,,,,,13,,,,,1.0,Scored,
11022021,9333608,FT,0.0,0.0,False,90.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11022021,9333608,,,,,90.0,0.0,1.0,injuryTime,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11022021,9333608,,,,,81.0,,10.0,substitution,,Gabriel Menino,gabriel-menino,Gabriel Menino,M,1987.0,974556.0,Willian,,,willian,Willian,F,606.0,146308.0,120054083.0,False,regular,,,ويليان,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,11,,,,,
11022021,9333608,,,,,81.0,,10.0,substitution,,Danilo,danilo,Danilo,M,3809.0,1064039.0,Patrick de Paula,,,patrick-de-paula,Patrick de Paula,M,729.0,1015291.0,120054084.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,أوليفيرا ، دانيلو,,,,,,,,28,8,,,,,
11022021,9333608,,,,,80.0,,11.0,substitution,,Gustavo Scarpa,gustavo-scarpa,Gustavo Scarpa,M,6377.0,559036.0,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,8015.0,840020.0,120054082.0,False,regular,,,رافائيل فييغا,,,,,,,,,,,,,,,,,,,,,"سكاربا, غوستافو",,,,,,,,31,23,,,,,
11022021,9333608,,,,,76.0,,15.0,substitution,,Aliou Dieng,aliou-dieng,A. Dieng,M,3004.0,933780.0,Akram Tawfik,,,akram-tawfik,A. Tawfik,M,998.0,871736.0,120054081.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,ديانج,,,,,,,,15,8,,,,,
11022021,9333608,,,,,75.0,,16.0,substitution,,Marwan Mohsen,marwan-mohsen,M. Mohsen,F,266.0,243915.0,Taher Mohamed,,,taher-mohamed,T. Mohamed,M,903.0,1064939.0,120054080.0,True,injury,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,9,29,,,,,
11022021,9333608,,,,,69.0,,22.0,card,,,,,,,,,,,,,,,,119725282.0,False,yellow,,,,Patrick de Paula,,,patrick-de-paula,Patrick de Paula,M,729.0,1015291.0,,Patrick de Paula,Foul,False,,,,,,,,,,,,,,,,8,,,,,,,
11022021,9333608,,,,,58.0,,33.0,substitution,,Mohamed Sherif,mohamed-sherif,M. Sherif,F,5823.0,918784.0,Mohamed Magdy Afsha,,,mohamed-magdy-afsha,M. Magdy Afsha,M,2020.0,918914.0,120054079.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,شريف,,,,,,,,9,19,,,,,
11022021,9333608,,,,,58.0,,33.0,substitution,,Junior Ajayi,junior-ajayi,J. Ajayi,M,431.0,845094.0,Walter Bwalya,,,walter-bwalya,W. Bwalya,F,287.0,998820.0,120054078.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,
11022021,9333608,HT,0.0,0.0,False,45.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11022021,9333608,,,,,45.0,2.0,1.0,card,,,,,,,,,,,,,,,,119725281.0,False,yellow,,,,Willian,,,willian,Willian,F,606.0,146308.0,ويليان,Willian,Foul,False,,,,,,,,,,,,,,,,11,,,,,,,
11022021,9333608,,,,,45.0,0.0,1.0,injuryTime,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11022021,9333608,,,,,27.0,,19.0,card,,,,,,,,,,,,,,,,119725280.0,False,yellow,,,,Weverton,,,weverton,Weverton,G,2685.0,243529.0,ويفرتون,Weverton,Time wasting,False,,,,,,,,,,,,,,,,21,,,,,,,
30012021,9282231,FT,1.0,0.0,False,90.0,999.0,1.0,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30012021,9282231,,,,,90.0,13.0,1.0,card,,,,,,,,,,,,,,,,119714255.0,False,yellow,,,,Alison,,,alison,Alison,M,199.0,329201.0,أليسون,Alison,Foul,False,,,,,,,,,,,,,,,,5,,,,,,,
30012021,9282231,,,,,90.0,12.0,1.0,substitution,,Alan Empereur,alan-empereur,A. Empereur,D,214.0,373740.0,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,8015.0,840020.0,120035596.0,True,regular,,,رافائيل فييغا,,,,,,,,,,,,,,,,,,,,,آلان إمبيور,,,,,,,,33,23,,,,,
30012021,9282231,,,,,90.0,12.0,1.0,substitution,,Felipe Melo,felipe-melo,F. Melo,D,1449.0,4811.0,Rony,,,rony,Rony,F,3832.0,835260.0,120035595.0,True,regular,,,روني,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,,,,,
30012021,9282231,,,,,90.0,11.0,1.0,substitution,,Bruno Marques,bruno-marques,Bruno Marques,F,113.0,978517.0,Pará,,,para,Pará,D,131.0,124982.0,120035600.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,
30012021,9282231,,,,,90.0,9.0,1.0,card,,,,,,,,,,,,,,,,119714250.0,True,yellow,,,,Breno Lopes,,,breno-lopes,Breno Lopes,F,783.0,937552.0,,Breno Lopes,,False,,,,,,,,,,,,,,,,19,,,,,,,
30012021,9282231,,1.0,0.0,,90.0,9.0,1.0,goal,,,,,,,,,,,,,,,,141031014.0,True,regular,,,,Breno Lopes,,,breno-lopes,Breno Lopes,F,783.0,937552.0,,,,,Rony,,,rony,Rony,F,3832.0,835260.0,,,,,,,,19,,,10,,,,روني
30012021,9282231,,,,,90.0,7.0,1.0,card,,,,,,,,,,,,,,,,119714249.0,True,yellow,,,,Marcos Rocha,,,marcos-rocha,Marcos Rocha,D,976.0,82576.0,,Marcos Rocha,Argument,False,,,,,,,,,,,,,,,,2,,,,,,,
30012021,9282231,,,,,90.0,6.0,1.0,card,,,,,,,,,,,,,,,,119714254.0,False,yellow,,,,Yeferson Soteldo,,,yeferson-soteldo,Y. Soteldo,M,3033.0,789960.0,سوتيلدو,Yeferson Soteldo,Argument,False,,,,,,,,,,,,,,,,10,,,,,,,
30012021,9282231,,,,,90.0,3.0,1.0,substitution,,Madson,madson,Madson,D,247.0,243439.0,Kaio Jorge,,,kaio-jorge,K. Jorge,F,3076.0,954888.0,120035599.0,False,injury,,,"جورج, كايو",,,,,,,,,,,,,,,,,,,,,مادسون,True,,,,,,,22,9,,,,,
30012021,9282231,,,,,90.0,3.0,1.0,substitution,,Wellington Tim,wellington-tim,W. Tim,D,17.0,1005743.0,Felipe Jonatan,,,felipe-jonatan,F. Jonatan,D,351.0,931574.0,120035598.0,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,
30012021,9282231,,,,,90.0,0.0,1.0,injuryTime,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30012021,9282231,,,,,85.0,,6.0,substitution,,Breno Lopes,breno-lopes,Breno Lopes,F,783.0,937552.0,Gabriel Menino,,,gabriel-menino,Gabriel Menino,M,1987.0,974556.0,120035594.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,25,,,,,
30012021,9282231,,,,,78.0,,13.0,substitution,,Patrick de Paula,patrick-de-paula,Patrick de Paula,M,729.0,1015291.0,Zé Rafael,,,ze-rafael,Z. Rafael,M,1391.0,329069.0,120035593.0,True,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,,
